"한국표준직업분류6차","학력별","성별","연령","시점","평균연령[세]","평균근속년수[년]","근로일수[일]","총근로시간[시간]","소정실근로시간[시간]","초과근로시간[시간]","휴일근로시간[시간]","월임금총액[천원]","월급여액[천원]","정액급여[천원]","초과급여[천원]","전년도연간특별급여/12개월[천원]","연간특별급여[천원]","근로자수[명]",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","~ 19세","2014 년","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","~ 19세","2015 년","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","~ 19세","2016 년","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","~ 19세","2017 년","19",".5","26.5","239","168","71","58","2254","2254","1288","966","-","-","49",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","~ 19세","2018 년","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","~ 19세","2019 년","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","20 ~ 24","2012 년","22.3","2","21.8","192.7","159.1","33.6","-","2320","1810","1387","423","510","6124","3755",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","20 ~ 24","2013 년","22.5","2.2","21.8","191","158.6","32.4","-","2577","1894","1478","416","684","8202","3052",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","20 ~ 24","2014 년","22.6","2.1","22.3","195.5","163.1","32.4","-","2526","1954","1468","486","572","6863","2809",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","20 ~ 24","2015 년","22.7","2.7","22.5","188.9","167.9","21","11","3146","2406","1786","620","740","8877","2298",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","20 ~ 24","2016 년","22.7","2.3","21.7","186.6","164.9","21.7","6.9","2515","2086","1676","410","429","5149","1526",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","20 ~ 24","2017 년","22.8","2.3","22.8","201.4","167.9","33.5","14.1","2850","2342","1825","517","507","6090","1866",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","20 ~ 24","2018 년","22.8","2.1","21.1","187.7","152.9","34.8","14.8","3061","2445","1822","623","617","7399","1618",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","20 ~ 24","2019 년","22.9","2.4","19.9","180.8","152.8","27.9","5.2","3196","2702","2102","600","494","5924","1114",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","25 ~ 29","2012 년","27","4.3","22","197.4","163.7","33.7","-","2589","2002","1613","389","587","7044","3757",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","25 ~ 29","2013 년","26.8","4.6","22.1","191.1","161.3","29.8","-","2903","2132","1718","414","771","9247","4407",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","25 ~ 29","2014 년","26.9","6.5","22.7","193.2","167.9","25.3","-","4228","2802","2143","658","1426","17117","6295",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","25 ~ 29","2015 년","27","5.9","22.7","189.2","170.1","19.2","11.2","3778","2772","2249","523","1006","12077","5112",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","25 ~ 29","2016 년","27.2","6","22.2","191.4","163.7","27.7","13.5","3743","2695","2088","607","1048","12571","3714",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","25 ~ 29","2017 년","27.1","4.5","22","192.8","164.7","28.1","10.5","3224","2474","1984","490","750","9001","4408",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","25 ~ 29","2018 년","27.2","4.6","20.6","176.9","154.1","22.8","9.6","3446","2500","2036","464","945","11343","4763",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","25 ~ 29","2019 년","27.3","5.3","20.2","174.5","154.5","20","5.6","3825","2775","2256","519","1050","12600","4077",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","30 ~ 34","2012 년","31.7","4.9","22","200.7","166","34.7","-","2287","1865","1524","342","422","5062","2335",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","30 ~ 34","2013 년","31.8","5.8","21.4","189.5","159","30.5","-","2569","2016","1659","356","553","6636","2535",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","30 ~ 34","2014 년","31.6","8.7","22.5","192","168.4","23.6","-","4587","3100","2575","525","1487","17841","4478",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","30 ~ 34","2015 년","31.8","7.9","22","181.7","167.9","13.8","7.7","3802","2769","2314","455","1033","12391","3602",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","30 ~ 34","2016 년","31.5","8.5","21.7","183.7","164.7","19","9.1","4390","2710","2212","498","1680","20155","4070",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","30 ~ 34","2017 년","32.1","7.8","22","186.9","165.7","21.2","10","3777","2715","2310","406","1062","12741","4520",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","30 ~ 34","2018 년","31.8","7.3","20.6","173","154.8","18.3","9.6","3990","2851","2363","488","1139","13670","3558",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","30 ~ 34","2019 년","31.9","8.2","20","169.8","155.8","14","3.7","4115","2915","2460","455","1201","14407","5182",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","35 ~ 39","2012 년","37.1","4.6","23","195.1","168.7","26.3","-","1941","1688","1429","259","253","3032","2254",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","35 ~ 39","2013 년","37.1","4.1","22.1","198.9","161","37.8","-","2106","1786","1413","372","320","3839","2171",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","35 ~ 39","2014 년","36.4","7.6","22.2","199.3","165.4","33.9","-","3454","2530","2088","442","924","11090","2019",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","35 ~ 39","2015 년","37","8.2","22.7","187.7","173.9","13.8","6.6","3370","2513","2165","349","857","10279","2041",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","35 ~ 39","2016 년","37.2","6.2","22","189","166.1","22.9","8.7","2948","2342","1957","385","606","7275","1749",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","35 ~ 39","2017 년","36.8","7.4","22.6","196.8","166.5","30.2","15.3","3482","2707","2213","494","775","9302","2110",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","35 ~ 39","2018 년","36.7","7.2","21","184.1","154.6","29.5","13.4","3596","2789","2290","498","808","9693","2929",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","35 ~ 39","2019 년","36.8","8.3","19.9","166","150.7","15.3","6.1","3957","2885","2435","450","1073","12875","3653",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","40 ~ 44","2012 년","42.1","3.3","22.5","203.5","164.2","39.3","-","1856","1653","1306","348","203","2439","2766",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","40 ~ 44","2013 년","42","3.4","20.8","179.4","154.1","25.3","-","1781","1579","1334","246","201","2418","2504",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","40 ~ 44","2014 년","41.9","4.2","21.1","193.5","159.1","34.5","-","2037","1851","1510","341","186","2229","2271",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","40 ~ 44","2015 년","41.9","5.8","22.6","188.4","174.1","14.3","6","2409","2044","1783","261","365","4386","1927",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","40 ~ 44","2016 년","42.2","6.5","22.5","187.5","169.6","17.9","6.6","2895","2431","2106","324","464","5569","2066",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","40 ~ 44","2017 년","42.3","5","22.9","195.5","166.2","29.4","16.4","2643","2237","1805","433","405","4863","2708",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","40 ~ 44","2018 년","42.1","4.4","21.7","188.7","156.3","32.4","15.6","2865","2467","1959","508","398","4777","2734",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","40 ~ 44","2019 년","41.9","5.5","20.9","175.5","156.4","19.2","8.3","2908","2509","2155","354","398","4779","2641",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","45 ~ 49","2012 년","46.7","3.7","21.8","194.9","161","33.9","-","1664","1485","1208","276","180","2158","1702",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","45 ~ 49","2013 년","47.1","5.1","20.8","189.6","157.3","32.3","-","1926","1688","1374","314","238","2854","1371",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","45 ~ 49","2014 년","47.3","4.4","23.1","218.1","171.1","47","-","2285","2071","1622","448","214","2567","1283",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","45 ~ 49","2015 년","47","5","23.1","195.6","175.9","19.7","6.6","2126","1884","1623","261","241","2898","1387",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","45 ~ 49","2016 년","47","4.2","22.6","193.8","172.1","21.7","9.4","2039","1880","1637","242","160","1918","1782",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","45 ~ 49","2017 년","47.1","4.8","22.5","192.8","164.4","28.4","14.7","2314","2101","1737","364","212","2546","2690",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","45 ~ 49","2018 년","46.8","5.2","21.7","184.5","153.7","30.8","15.6","2445","2266","1848","418","179","2152","2844",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","45 ~ 49","2019 년","47","5.5","20.1","164.8","146.9","17.9","6.9","2411","2234","1941","293","177","2125","2321",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","50 ~ 54","2012 년","52","6","22","194.6","170","24.6","-","1825","1634","1414","220","191","2292","827",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","50 ~ 54","2013 년","51.8","5.6","20.7","184.2","157.2","27","-","1932","1718","1463","255","214","2568","849",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","50 ~ 54","2014 년","51.8","6.4","22.5","201.9","165.2","36.7","-","2250","1997","1640","357","253","3033","922",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","50 ~ 54","2015 년","52","5.6","22.5","188.8","173.8","15","5.8","2354","2062","1775","287","292","3502","876",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","50 ~ 54","2016 년","51.7","6.7","21.9","189.7","170.1","19.5","4.6","2158","1882","1672","210","276","3309","1239",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","50 ~ 54","2017 년","51.5","4.7","24.1","208.9","173.4","35.4","16.7","2427","2158","1670","488","269","3225","1618",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","50 ~ 54","2018 년","52","6","22","187.8","155.3","32.5","15.4","2307","2140","1723","417","167","2008","1698",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","50 ~ 54","2019 년","51.6","5.5","20.4","180.6","153.5","27.2","8.6","2512","2372","2011","362","139","1670","2103",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","55 ~ 59","2012 년","56.5","5.2","22.5","199.3","171.3","28","-","1555","1384","1182","202","171","2046","436",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","55 ~ 59","2013 년","56.8","5","20.4","179.2","160.9","18.3","-","1652","1578","1357","222","73","880","254",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","55 ~ 59","2014 년","56.7","5.4","20.8","176.1","158.9","17.2","-","2063","1879","1682","197","184","2204","317",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","55 ~ 59","2015 년","56.9","6.8","22.7","188.3","174.2","14.1","4.6","2122","1859","1427","431","263","3161","293",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","55 ~ 59","2016 년","56.1","6.4","21.6","179","164.3","14.6","4.5","2197","2034","1895","139","163","1952","642",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","55 ~ 59","2017 년","56.4","4.3","22.1","193.8","167.2","26.7","8.6","2364","2164","1808","356","200","2402","1000",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","55 ~ 59","2018 년","56.8","6.8","20.4","174.2","154.5","19.7","5.4","2384","2142","1870","272","242","2904","1575",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","55 ~ 59","2019 년","57","8.6","21","183.8","160","23.7","8.4","2304","2220","1897","323","84","1012","1589",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","60세 ~","2012 년","61.4","2.7","21","132.7","131.4","1.3","-","1067","1067","1005","62","-","-","90",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","60세 ~","2013 년","63.4","5.2","21.3","171.5","171.5","-","-","2255","2050","2050","-","205","2456","107",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","60세 ~","2014 년","64.6","2.9","21.9","180.9","159.4","21.5","-","1792","1777","1612","165","15","184","95",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","60세 ~","2015 년","61.9","5.5","23","160.8","154.5","6.3","6.3","1721","1687","1629","57","34","406","160",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","60세 ~","2016 년","61.1","5.5","21.3","157.4","140.9","16.5","2.7","1771","1586","1402","184","185","2222","200",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","60세 ~","2017 년","62.4","6.6","22.6","171.3","155.3","16","7.6","1937","1778","1555","223","159","1907","200",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","60세 ~","2018 년","64","5.7","19.8","159.9","148.6","11.3","4.9","2161","2059","1911","148","102","1224","421",
"장치,기계조작 및 조립종사자(8)","전문대졸","여","60세 ~","2019 년","61.8","6.6","20.9","170.4","156.4","14","5.1","1982","1953","1774","179","29","346","825",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","계","2012 년","38.3","6","21.5","185.3","164.6","20.8","-","3127","2658","2389","269","469","5624","119529",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","계","2013 년","38.8","6","20.8","180.8","159.4","21.5","-","3204","2715","2431","284","489","5862","124649",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","계","2014 년","38.8","5.7","21.4","185.6","165.3","20.3","-","3261","2797","2503","294","464","5570","138887",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","계","2015 년","39.2","5.8","22.3","186.5","173.7","12.9","5.7","3356","2832","2531","301","524","6291","150858",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","계","2016 년","40.4","6.1","22.2","190.5","171.5","19","6.9","3432","2906","2594","311","527","6319","159672",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","계","2017 년","39.8","6.2","21.8","189","169.6","19.5","6","3717","3106","2773","333","611","7327","179383",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","계","2018 년","40.4","6.1","20.7","176.8","157.1","19.7","7.8","3777","3215","2818","397","563","6752","189342",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","계","2019 년","41.1","6.3","20.2","172.1","155.1","17","5.5","3761","3266","2909","357","495","5938","188641",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","~ 19세","2012 년","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"장치,기계조작 및 조립종사자(8)","대졸이상","계","~ 19세","2013 년","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
